vin,county,zip,model
7SAYGAEE5NF535409,NEW YORK,10009,['Model X']
7SAYGAEE5NF506539,NEW YORK,10033,['Model X']
7SAYGAEE5NF469430,NEW YORK,10032,['Model X']
7SAYGAEE5NF469184,NEW YORK,10023,['Model X']
7SAYGAEE5NF433771,NEW YORK,10017,['Model X']
7SAYGAEE5NF379873,NEW YORK,10128,['Model X']
7SAYGAEE5NF377881,NEW YORK,10025,['Model X']
7SAYGAEE4PF682694,NEW YORK,10001,['Model X']
7SAYGAEE4PF667029,NEW YORK,10075,['Model X']
7SAYGAEE4PF646164,NEW YORK,10013,['Model X']
7SAYGAEE4PF633561,NEW YORK,10040,['Model X']
7SAYGAEE4PF612077,NEW YORK,10023,['Model X']
7SAYGAEE4PF605890,NEW YORK,10014,['Model X']
7SAYGAEE4PF604237,NEW YORK,10023,['Model X']
7SAYGAEE4PF587147,NEW YORK,10012,['Model X']
7SAYGAEE4PF583342,NEW YORK,10027,['Model X']
7SAYGAEE4NF576131,NEW YORK,10038,['Model X']
7SAYGAEE4NF466647,NEW YORK,10002,['Model X']
7SAYGAEE3PF637276,NEW YORK,10028,['Model X']
7SAYGAEE3PF588743,NEW YORK,10019,['Model X']
7SAYGAEE3NF545999,NEW YORK,10025,['Model X']
7SAYGAEE3NF534291,NEW YORK,10035,['Model X']
7SAYGAEE3NF523162,NEW YORK,10069,['Model X']
7SAYGAEE3NF432537,NEW YORK,10007,['Model X']
7SAYGAEE3NF366362,NEW YORK,10002,['Model X']
7SAYGAEE3NF307621,NEW YORK,10025,['Model X']
7SAYGAEE2PF675162,NEW YORK,10013,['Model X']
7SAYGAEE2PF595103,NEW YORK,10012,['Model X']
7SAYGAEE2NF515571,NEW YORK,10007,['Model X']
7SAYGAEE2NF465349,NEW YORK,10075,['Model X']
7SAYGAEE2NF454660,NEW YORK,10024,['Model X']
7SAYGAEE2NF429256,NEW YORK,10019,['Model X']
7SAYGAEE2NF400663,NEW YORK,10025,['Model X']
7SAYGAEE2NF399496,NEW YORK,10002,['Model X']
7SAYGAEE2NF379314,NEW YORK,10010,['Model X']
7SAYGAEE2NF308629,NEW YORK,10014,['Model X']
7SAYGAEE1PF661883,NEW YORK,10021,['Model X']
7SAYGAEE1PF597599,NEW YORK,10075,['Model X']
7SAYGAEE1PF597425,NEW YORK,10128,['Model X']
7SAYGAEE1NF543975,NEW YORK,10021,['Model X']
7SAYGAEE1NF543927,NEW YORK,10038,['Model X']
7SAYGAEE1NF516596,NEW YORK,10022,['Model X']
7SAYGAEE1NF413632,NEW YORK,10023,['Model X']
7SAYGAEE1NF383371,NEW YORK,10128,['Model X']
7SAYGAEE1NF363248,NEW YORK,10002,['Model X']
7SAYGAEE1NF322490,NEW YORK,10032,['Model X']
7SAYGAEE0PF608883,NEW YORK,10016,['Model X']
7SAYGAEE0PF591566,NEW YORK,10003,['Model X']
7SAYGAEE0NF573162,NEW YORK,10007,['Model X']
7SAYGAEE0NF507629,NEW YORK,10014,['Model X']
7SAYGAEE0NF505850,NEW YORK,10001,['Model X']
7SAYGAEE0NF471232,NEW YORK,10023,['Model X']
7SAYGAEE0NF312534,NEW YORK,10039,['Model X']
7SAYGAEEXPF618093,NEW YORK,10002,['Model X']
7SAYGAEEXPF617719,NEW YORK,10002,['Model X']
7SAYGAEEXPF617204,NEW YORK,10030,['Model X']
7SAYGAEEXPF604971,NEW YORK,10016,['Model X']
7SAYGAEEXPF591879,NEW YORK,10003,['Model X']
7SAYGAEEXNF550536,NEW YORK,10022,['Model X']
7SAYGAEEXNF464420,NEW YORK,10017,['Model X']
7SAYGAEEXNF453286,NEW YORK,10128,['Model X']
7SAYGAEEXNF433975,NEW YORK,10022,['Model X']
7SAYGAEEXNF426220,NEW YORK,10024,['Model X']
7SAYGAEEXNF421034,NEW YORK,10023,['Model X']
7SAYGAEEXNF417565,NEW YORK,10010,['Model X']
7SAYGAEEXNF313657,NEW YORK,10011,['Model X']
7SAXCDE59PF368998,NEW YORK,10001,['Model X']
7SAXCDE59NF336761,NEW YORK,10023,['Model X']
7SAXCDE58PF371939,NEW YORK,10013,['Model X']
7SAXCDE58NF340638,NEW YORK,10001,['Model X']
7SAXCDE57NF350058,NEW YORK,10025,['Model X']
7SAXCDE57NF346317,NEW YORK,10026,['Model X']
7SAXCDE57NF341523,NEW YORK,10014,['Model X']
7SAXCDE57NF340842,NEW YORK,10023,['Model X']
7SAXCDE57NF336841,NEW YORK,10014,['Model X']
7SAXCDE56PF381725,NEW YORK,10027,['Model X']
7SAXCDE56PF381529,NEW YORK,10012,['Model X']
7SAXCDE56PF371292,NEW YORK,10023,['Model X']
7SAXCDE56PF369784,NEW YORK,10019,['Model X']
7SAXCDE56NF359480,NEW YORK,10028,['Model X']
7SAXCDE56NF346387,NEW YORK,10023,['Model X']
7SAXCDE56NF341139,NEW YORK,10011,['Model X']
7SAXCDE56NF338595,NEW YORK,10013,['Model X']
7SAXCDE56NF335857,NEW YORK,10013,['Model X']
7SAXCDE55NF359826,NEW YORK,10023,['Model X']
7SAXCDE55NF358658,NEW YORK,10004,['Model X']
7SAXCDE55NF339186,NEW YORK,10013,['Model X']
7SAXCDE54PF366169,NEW YORK,10025,['Model X']
7SAXCDE54NF344041,NEW YORK,10065,['Model X']
7SAXCDE53NF364409,NEW YORK,10018,['Model X']
7SAXCDE52PF381463,NEW YORK,10003,['Model X']
7SAXCDE52PF367725,NEW YORK,10065,['Model X']
7SAXCDE52NF357077,NEW YORK,10023,['Model X']
7SAXCDE52NF355295,NEW YORK,10007,['Model X']
7SAXCDE52NF345608,NEW YORK,10023,['Model X']
7SAXCDE52NF342501,NEW YORK,10001,['Model X']
7SAXCDE52NF342398,NEW YORK,10069,['Model X']
7SAXCDE52NF340733,NEW YORK,10014,['Model X']
7SAXCDE51NF356504,NEW YORK,10002,['Model X']
7SAXCDE51NF344174,NEW YORK,10011,['Model X']
7SAXCDE50PF384054,NEW YORK,10001,['Model X']
7SAXCDE50NF342383,NEW YORK,10010,['Model X']
7SAXCDE50NF341752,NEW YORK,10022,['Model X']
7SAXCDE5XNF360020,NEW YORK,10069,['Model X']
7SAXCBE69NF344551,NEW YORK,10019,['Model X']
7SAXCBE69NF334313,NEW YORK,10028,['Model X']
7SAXCBE69NF333551,NEW YORK,10282,['Model X']
7SAXCBE69NF331637,NEW YORK,10012,['Model X']
7SAXCBE69NF329774,NEW YORK,10003,['Model X']
7SAXCBE68PF389905,NEW YORK,10013,['Model X']
7SAXCBE68PF389189,NEW YORK,10028,['Model X']
7SAXCBE68NF352690,NEW YORK,10023,['Model X']
7SAXCBE68NF345934,NEW YORK,10014,['Model X']
7SAXCBE68NF340832,NEW YORK,10006,['Model X']
7SAXCBE68NF333623,NEW YORK,10021,['Model X']
7SAXCBE68NF332536,NEW YORK,10075,['Model X']
7SAXCBE67NF339686,NEW YORK,10017,['Model X']
7SAXCBE67NF331426,NEW YORK,10128,['Model X']
7SAXCBE66PF384654,NEW YORK,10009,['Model X']
7SAXCBE66NF357113,NEW YORK,10005,['Model X']
7SAXCBE66NF343499,NEW YORK,10024,['Model X']
7SAXCBE66NF340800,NEW YORK,10005,['Model X']
7SAXCBE66NF334334,NEW YORK,10017,['Model X']
7SAXCBE66NF333765,NEW YORK,10014,['Model X']
7SAXCBE66NF332504,NEW YORK,10001,['Model X']
7SAXCBE65PF383902,NEW YORK,10013,['Model X']
7SAXCBE65PF382829,NEW YORK,10028,['Model X']
7SAXCBE65PF373340,NEW YORK,10024,['Model X']
7SAXCBE65NF354106,NEW YORK,10021,['Model X']
7SAXCBE65NF344322,NEW YORK,10022,['Model X']
7SAXCBE65NF332722,NEW YORK,10128,['Model X']
7SAXCBE64NF355134,NEW YORK,10007,['Model X']
7SAXCBE64NF343758,NEW YORK,10038,['Model X']
7SAXCBE64NF343419,NEW YORK,10038,['Model X']
7SAXCBE64NF341704,NEW YORK,10038,['Model X']
7SAXCBE64NF339077,NEW YORK,10022,['Model X']
7SAXCBE64NF337636,NEW YORK,10128,['Model X']
7SAXCBE64NF333036,NEW YORK,10028,['Model X']
7SAXCBE64NF331867,NEW YORK,10011,['Model X']
7SAXCBE63PF376155,NEW YORK,10022,['Model X']
7SAXCBE63NF343413,NEW YORK,10019,['Model X']
7SAXCBE63NF343315,NEW YORK,10069,['Model X']
7SAXCBE63NF343069,NEW YORK,10013,['Model X']
7SAXCBE63NF338390,NEW YORK,10028,['Model X']
7SAXCBE63NF333528,NEW YORK,10036,['Model X']
7SAXCBE63NF332296,NEW YORK,10003,['Model X']
7SAXCBE63NF329625,NEW YORK,10022,['Model X']
7SAXCBE62PF373327,NEW YORK,10003,['Model X']
7SAXCBE62PF372355,NEW YORK,10011,['Model X']
7SAXCBE62NF343466,NEW YORK,10282,['Model X']
7SAXCBE62NF341104,NEW YORK,10014,['Model X']
7SAXCBE62NF337988,NEW YORK,10024,['Model X']
7SAXCBE62NF331317,NEW YORK,10024,['Model X']
7SAXCBE62NF331303,NEW YORK,10019,['Model X']
7SAXCBE61NF354491,NEW YORK,10065,['Model X']
7SAXCBE61NF353115,NEW YORK,10013,['Model X']
7SAXCBE61NF346665,NEW YORK,10128,['Model X']
7SAXCBE61NF344706,NEW YORK,10019,['Model X']
7SAXCBE61NF342566,NEW YORK,10024,['Model X']
7SAXCBE61NF340137,NEW YORK,10009,['Model X']
7SAXCBE61NF331843,NEW YORK,10007,['Model X']
7SAXCBE61NF330286,NEW YORK,10012,['Model X']
7SAXCBE61NF329736,NEW YORK,10023,['Model X']
7SAXCBE60NF340663,NEW YORK,10128,['Model X']
7SAXCBE60NF340355,NEW YORK,10019,['Model X']
7SAXCBE60NF333714,NEW YORK,10011,['Model X']
7SAXCBE60NF333003,NEW YORK,10029,['Model X']
7SAXCBE60NF332899,NEW YORK,10019,['Model X']
7SAXCBE6XPF389324,NEW YORK,10022,['Model X']
7SAXCBE6XPF373964,NEW YORK,10013,['Model X']
7SAXCBE6XNF358698,NEW YORK,10013,['Model X']
7SAXCBE6XNF357888,NEW YORK,10013,['Model X']
7SAXCBE6XNF356305,NEW YORK,10010,['Model X']
7SAXCBE6XNF353159,NEW YORK,10027,['Model X']
7SAXCBE6XNF343943,NEW YORK,10031,['Model X']
7SAXCBE6XNF343568,NEW YORK,10010,['Model X']
7SAXCBE6XNF338192,NEW YORK,10023,['Model X']
7SAXCBE6XNF333364,NEW YORK,10023,['Model X']
7SAXCBE6XNF332800,NEW YORK,10028,['Model X']
7SAXCBE6XNF332702,NEW YORK,10038,['Model X']
7SAXCBE6XNF331744,NEW YORK,10011,['Model X']
7SAXCBE59PF372666,NEW YORK,10128,['Model X']
7SAXCBE59PF372179,NEW YORK,10128,['Model X']
7SAXCBE59NF333878,NEW YORK,10017,['Model X']
7SAXCBE58PF381701,NEW YORK,10006,['Model X']
7SAXCBE58PF373548,NEW YORK,10021,['Model X']
7SAXCBE58PF370813,NEW YORK,10004,['Model X']
7SAXCBE58NF364801,NEW YORK,10014,['Model X']
7SAXCBE58NF354172,NEW YORK,10019,['Model X']
7SAXCBE58NF334424,NEW YORK,10001,['Model X']
7SAXCBE58NF334195,NEW YORK,10024,['Model X']
7SAXCBE58NF333578,NEW YORK,10007,['Model X']
7SAXCBE58NF332673,NEW YORK,10075,['Model X']
7SAXCBE58NF330244,NEW YORK,10023,['Model X']
7SAXCBE57PF370141,NEW YORK,10003,['Model X']
7SAXCBE57PF368566,NEW YORK,10011,['Model X']
7SAXCBE57PF366185,NEW YORK,10019,['Model X']
7SAXCBE57NF364692,NEW YORK,10024,['Model X']
7SAXCBE57NF364644,NEW YORK,10075,['Model X']
7SAXCBE57NF354535,NEW YORK,10014,['Model X']
7SAXCBE57NF349240,NEW YORK,10023,['Model X']
7SAXCBE57NF335774,NEW YORK,10075,['Model X']
7SAXCBE57NF334124,NEW YORK,10065,['Model X']
7SAXCBE57NF332079,NEW YORK,10023,['Model X']
7SAXCBE57NF332065,NEW YORK,10075,['Model X']
7SAXCBE57NF330350,NEW YORK,10013,['Model X']
7SAXCBE56PF381809,NEW YORK,10021,['Model X']
7SAXCBE56PF380384,NEW YORK,10128,['Model X']
7SAXCBE56PF377615,NEW YORK,10004,['Model X']
7SAXCBE56PF371992,NEW YORK,10014,['Model X']
7SAXCBE56PF369465,NEW YORK,10014,['Model X']
7SAXCBE56PF369045,NEW YORK,10016,['Model X']
7SAXCBE56PF366176,NEW YORK,10021,['Model X']
7SAXCBE56NF358947,NEW YORK,10006,['Model X']
7SAXCBE56NF357703,NEW YORK,10011,['Model X']
7SAXCBE56NF356602,NEW YORK,10007,['Model X']
7SAXCBE56NF356597,NEW YORK,10011,['Model X']
7SAXCBE56NF346622,NEW YORK,10128,['Model X']
7SAXCBE56NF335359,NEW YORK,10163,['Model X']
7SAXCBE56NF334616,NEW YORK,10012,['Model X']
7SAXCBE56NF333000,NEW YORK,10017,['Model X']
7SAXCBE56NF332655,NEW YORK,10023,['Model X']
7SAXCBE56NF326984,NEW YORK,10028,['Model X']
7SAXCBE55PF365181,NEW YORK,10128,['Model X']
7SAXCBE55NF334400,NEW YORK,10012,['Model X']
7SAXCBE55NF333148,NEW YORK,10028,['Model X']
7SAXCBE54PF381579,NEW YORK,10023,['Model X']
7SAXCBE54PF365852,NEW YORK,10003,['Model X']
7SAXCBE54NF358395,NEW YORK,10011,['Model X']
7SAXCBE54NF356677,NEW YORK,10023,['Model X']
7SAXCBE54NF355738,NEW YORK,10013,['Model X']
7SAXCBE54NF354525,NEW YORK,10013,['Model X']
7SAXCBE54NF334730,NEW YORK,10128,['Model X']
7SAXCBE54NF333366,NEW YORK,10024,['Model X']
7SAXCBE54NF331617,NEW YORK,10003,['Model X']
7SAXCBE54NF328961,NEW YORK,10006,['Model X']
7SAXCBE54NF328877,NEW YORK,10075,['Model X']
7SAXCBE53PF381685,NEW YORK,10007,['Model X']
7SAXCBE53PF365339,NEW YORK,10013,['Model X']
7SAXCBE53NF358792,NEW YORK,10023,['Model X']
7SAXCBE53NF354919,NEW YORK,10013,['Model X']
7SAXCBE53NF354144,NEW YORK,10024,['Model X']
7SAXCBE53NF340079,NEW YORK,10036,['Model X']
7SAXCBE53NF335318,NEW YORK,10016,['Model X']
7SAXCBE53NF334735,NEW YORK,11211,['Model X']
7SAXCBE53NF334718,NEW YORK,10028,['Model X']
7SAXCBE53NF334086,NEW YORK,10014,['Model X']
7SAXCBE52PF384531,NEW YORK,10005,['Model X']
7SAXCBE52PF376543,NEW YORK,10105,['Model X']
7SAXCBE52PF370631,NEW YORK,10023,['Model X']
7SAXCBE52PF369477,NEW YORK,10010,['Model X']
7SAXCBE52PF366272,NEW YORK,10013,['Model X']
7SAXCBE52NF342289,NEW YORK,10013,['Model X']
7SAXCBE52NF335164,NEW YORK,10014,['Model X']
7SAXCBE52NF334600,NEW YORK,10282,['Model X']
7SAXCBE52NF334192,NEW YORK,10019,['Model X']
7SAXCBE52NF333978,NEW YORK,10128,['Model X']
7SAXCBE52NF328554,NEW YORK,10011,['Model X']
7SAXCBE51PF370734,NEW YORK,10016,['Model X']
7SAXCBE51PF370345,NEW YORK,10023,['Model X']
7SAXCBE51NF357916,NEW YORK,10023,['Model X']
7SAXCBE51NF357690,NEW YORK,10009,['Model X']
7SAXCBE51NF353977,NEW YORK,10065,['Model X']
7SAXCBE51NF333132,NEW YORK,10022,['Model X']
7SAXCBE51NF329484,NEW YORK,10128,['Model X']
7SAXCBE51NF328724,NEW YORK,10011,['Model X']
7SAXCBE50PF375990,NEW YORK,10024,['Model X']
7SAXCBE50PF373558,NEW YORK,10021,['Model X']
7SAXCBE50PF372166,NEW YORK,10013,['Model X']
7SAXCBE50PF370501,NEW YORK,10069,['Model X']
7SAXCBE50NF355879,NEW YORK,10024,['Model X']
7SAXCBE50NF334207,NEW YORK,10024,['Model X']
7SAXCBE5XPF377617,NEW YORK,10013,['Model X']
7SAXCBE5XPF377522,NEW YORK,10128,['Model X']
7SAXCBE5XPF366603,NEW YORK,10028,['Model X']
7SAXCBE5XPF365516,NEW YORK,10007,['Model X']
7SAXCBE5XNF364749,NEW YORK,10013,['Model X']
7SAXCBE5XNF364217,NEW YORK,10011,['Model X']
7SAXCBE5XNF356280,NEW YORK,10028,['Model X']
7SAXCBE5XNF355517,NEW YORK,10013,['Model X']
7SAXCBE5XNF355064,NEW YORK,10007,['Model X']
7SAXCBE5XNF354691,NEW YORK,10128,['Model X']
7SAXCBE5XNF354142,NEW YORK,10012,['Model X']
7SAXCBE5XNF335722,NEW YORK,10016,['Model X']
7SAXCBE5XNF335008,NEW YORK,10003,['Model X']
7SAXCBE5XNF334747,NEW YORK,10128,['Model X']
7SAXCBE5XNF334487,NEW YORK,10013,['Model X']
7SAXCBE5XNF334375,NEW YORK,10013,['Model X']
7SAXCBE5XNF329127,NEW YORK,10013,['Model X']
7SAXCBE5XNF327149,NEW YORK,10010,['Model X']
7SAXCAE59PF380826,NEW YORK,10011,['Model X']
7SAXCAE59PF365663,NEW YORK,10128,['Model X']
7SAXCAE59NF358841,NEW YORK,10019,['Model X']
7SAXCAE59NF346673,NEW YORK,10011,['Model X']
7SAXCAE59NF346530,NEW YORK,10014,['Model X']
7SAXCAE59NF344793,NEW YORK,10021,['Model X']
7SAXCAE59NF343322,NEW YORK,10010,['Model X']
7SAXCAE58PF365430,NEW YORK,10065,['Model X']
7SAXCAE58PF365315,NEW YORK,10038,['Model X']
7SAXCAE58NF362167,NEW YORK,10013,['Model X']
7SAXCAE58NF356790,NEW YORK,10010,['Model X']
7SAXCAE58NF356174,NEW YORK,10014,['Model X']
7SAXCAE58NF355347,NEW YORK,10021,['Model X']
7SAXCAE58NF343067,NEW YORK,10028,['Model X']
7SAXCAE57NF356117,NEW YORK,10001,['Model X']
7SAXCAE57NF355355,NEW YORK,10009,['Model X']
7SAXCAE57NF354870,NEW YORK,10022,['Model X']
7SAXCAE57NF345716,NEW YORK,10014,['Model X']
7SAXCAE56PF386793,NEW YORK,10012,['Model X']
7SAXCAE56PF373431,NEW YORK,10014,['Model X']
7SAXCAE56PF367001,NEW YORK,10023,['Model X']
7SAXCAE56NF364998,NEW YORK,10013,['Model X']
7SAXCAE55PF366230,NEW YORK,10036,['Model X']
7SAXCAE55NF356178,NEW YORK,10044,['Model X']
7SAXCAE55NF345875,NEW YORK,10012,['Model X']
7SAXCAE55NF344712,NEW YORK,10013,['Model X']
7SAXCAE55NF342121,NEW YORK,10019,['Model X']
7SAXCAE54PF367529,NEW YORK,10011,['Model X']
7SAXCAE54PF365845,NEW YORK,10014,['Model X']
7SAXCAE53PF386766,NEW YORK,10016,['Model X']
7SAXCAE53PF379980,NEW YORK,10025,['Model X']
7SAXCAE53PF375007,NEW YORK,10019,['Model X']
7SAXCAE53PF367439,NEW YORK,10128,['Model X']
7SAXCAE53PF367280,NEW YORK,10004,['Model X']
7SAXCAE53NF359290,NEW YORK,10011,['Model X']
7SAXCAE53NF358477,NEW YORK,10044,['Model X']
7SAXCAE52NF342786,NEW YORK,10010,['Model X']
7SAXCAE51NF359191,NEW YORK,10002,['Model X']
7SAXCAE51NF341936,NEW YORK,10028,['Model X']
7SAXCAE50PF386126,NEW YORK,10007,['Model X']
7SAXCAE50PF377202,NEW YORK,10011,['Model X']
7SAXCAE50PF365664,NEW YORK,10006,['Model X']
7SAXCAE50NF364818,NEW YORK,10022,['Model X']
7SAXCAE50NF358548,NEW YORK,10280,['Model X']
7SAXCAE50NF356489,NEW YORK,10019,['Model X']
7SAXCAE50NF356444,NEW YORK,10128,['Model X']
7SAXCAE50NF341507,NEW YORK,10004,['Model X']
7SAXCAE5XPF384822,NEW YORK,10025,['Model X']
7SAXCAE5XPF380821,NEW YORK,10019,['Model X']
7SAXCAE5XPF365090,NEW YORK,10011,['Model X']
7SAXCAE5XNF362056,NEW YORK,10075,['Model X']
7SAXCAE5XNF357441,NEW YORK,10028,['Model X']
7SAXCAE5XNF354457,NEW YORK,10010,['Model X']
7PDSGABL8NN002969,NEW YORK,10014,['R1S']
7PDSGABL8NN002017,NEW YORK,10021,['R1S']
7PDSGABL8NN001885,NEW YORK,10013,['R1S']
7PDSGABL8NN001854,NEW YORK,10075,['R1S']
7PDSGABL8NN000977,NEW YORK,10014,['R1S']
7PDSGABL7NN002803,NEW YORK,10010,['R1S']
7PDSGABL6PN000298,NEW YORK,10019,['R1S']
7PDSGABL6NN001299,NEW YORK,10021,['R1S']
7PDSGABL5PN004021,NEW YORK,10010,['R1S']
7PDSGABL5NN002959,NEW YORK,10128,['R1S']
7PDSGABL5NN001729,NEW YORK,10013,['R1S']
7PDSGABL5NN001598,NEW YORK,10027,['R1S']
7PDSGABL4PN004267,NEW YORK,10016,['R1S']
7PDSGABL4PN000249,NEW YORK,10028,['R1S']
7PDSGABL4NN003150,NEW YORK,10128,['R1S']
7PDSGABL4NN001902,NEW YORK,10010,['R1S']
7PDSGABL4NN001771,NEW YORK,10011,['R1S']
7PDSGABL4NN001382,NEW YORK,10128,['R1S']
7PDSGABL4NN000944,NEW YORK,10031,['R1S']
7PDSGABL3NN002488,NEW YORK,10065,['R1S']
7PDSGABL1NN001808,NEW YORK,10014,['R1S']
7PDSGABL1NN001145,NEW YORK,10128,['R1S']
7PDSGABL0NN001797,NEW YORK,10013,['R1S']
7PDSGABL0NN001654,NEW YORK,10024,['R1S']
7PDSGABL0NN000729,NEW YORK,10007,['R1S']
7PDSGABLXNN002021,NEW YORK,10003,['R1S']
7PDSGABA6NN002516,NEW YORK,10013,['R1S']
7PDSGABA5PN004454,NEW YORK,10001,['R1S']
7PDSGABA5PN003532,NEW YORK,10151,['R1S']
7PDSGABA2PN003973,NEW YORK,10011,['R1S']
7F7ATR315NER00030,NEW YORK,10021,[]
7FCTGAAL9NN011767,NEW YORK,10014,['R1T']
7FCTGAAL9NN006424,NEW YORK,10014,['R1T']
7FCTGAAL9NN004852,NEW YORK,10013,['R1T']
7FCTGAAL6NN002556,NEW YORK,10075,['R1T']
7FCTGAAL5NN001897,NEW YORK,10018,['R1T']
7FCTGAAL4NN004080,NEW YORK,10019,['R1T']
7FCTGAAL4NN002037,NEW YORK,10013,['R1T']
7FCTGAAL2NN004823,NEW YORK,10013,['R1T']
7FCTGAAL2NN003588,NEW YORK,10031,['R1T']
7FCTGAAL1NN005560,NEW YORK,10011,['R1T']
7FCTGAAL0NN009566,NEW YORK,10021,['R1T']
7FCTGAAL0NN005369,NEW YORK,10019,['R1T']
7FCTGAAA9NN012738,NEW YORK,10021,['R1T']
7FCTGAAA8NN013119,NEW YORK,10011,['R1T']
7FCTGAAA8NN013010,NEW YORK,10010,['R1T']
7FCTGAAA8NN003920,NEW YORK,10028,['R1T']
7FCTGAAA7NN008316,NEW YORK,10013,['R1T']
7FCTGAAA6NN006721,NEW YORK,10005,['R1T']
7FCTGAAA6NN006461,NEW YORK,10282,['R1T']
7FCTGAAA5NN016334,NEW YORK,10025,['R1T']
7FCTGAAA5NN015698,NEW YORK,10006,['R1T']
7FCTGAAA5NN014101,NEW YORK,10017,['R1T']
7FCTGAAA5NN009111,NEW YORK,10002,['R1T']
7FCTGAAA4NN014297,NEW YORK,10122,['R1T']
7FCTGAAA4NN008340,NEW YORK,10013,['R1T']
7FCTGAAA4NN008029,NEW YORK,10013,['R1T']
7FCTGAAA4NN003879,NEW YORK,10027,['R1T']
7FCTGAAA3NN007776,NEW YORK,10023,['R1T']
7FCTGAAA2NN014430,NEW YORK,10022,['R1T']
7FCTGAAA2NN014203,NEW YORK,10013,['R1T']
7FCTGAAA2NN008773,NEW YORK,10013,['R1T']
7FCTGAAA1NN014855,NEW YORK,10153,['R1T']
7FCTGAAA1NN014158,NEW YORK,10021,['R1T']
7FCTGAAA1NN013463,NEW YORK,10075,['R1T']
7FCTGAAA1NN010174,NEW YORK,10028,['R1T']
7FCTGAAA0NN014068,NEW YORK,10028,['R1T']
7FCTGAAA0NN012336,NEW YORK,10028,['R1T']
7FCTGAAA0NN009176,NEW YORK,10028,['R1T']
7FCTGAAAXNN006124,NEW YORK,10024,['R1T']
58ADA1C1XMU005394,NEW YORK,10002,[]
56PARACM7JB000036,NEW YORK,10065,[]
538ZFEZ71NCL21402,NEW YORK,10128,[]
538ZFBZ78LCL14099,NEW YORK,10128,[]
538ZFBZ75LCL14075,NEW YORK,10029,[]
538ZFAZ71MCK17712,NEW YORK,10037,[]
538ZFAZ71LCK12394,NEW YORK,10065,[]
538XXDZ47LCJ15406,NEW YORK,10024,['FX50']
538XXCZ4XJCJ10062,NEW YORK,10075,[]
538SM9Z21GCA05815,NEW YORK,10033,[]
538SDKZ43LCB13887,NEW YORK,10128,['DTS']
52CU2NAF7K5006504,NEW YORK,10111,[]
52CU2NAF0F3005728,NEW YORK,10035,[]
52CG6AGA4J0017073,NEW YORK,10018,[]
52CG4AGA7L5021422,NEW YORK,10031,[]
52CG4AGA7H0016693,NEW YORK,10075,[]
52CG4AGA1H0015507,NEW YORK,10028,[]
52CG4AGAXD0003219,NEW YORK,10036,[]
52CG2SGA1F0012471,NEW YORK,10003,[]
52CG2DGA8M5022393,NEW YORK,10024,[]
52CG2DGA0L5021883,NEW YORK,10003,[]
52CG2AGA9F0013359,NEW YORK,10001,[]
52CG2AGA4K5020152,NEW YORK,10018,[]
52CG2AGA1J0017432,NEW YORK,10031,[]
50EA1TEA9PA005203,NEW YORK,10128,[]
50EA1TEA7PA004471,NEW YORK,10013,[]
50EA1TEA5PA005747,NEW YORK,10028,[]
50EA1GBA9NA004559,NEW YORK,10069,[]
50EA1GBA8NA003337,NEW YORK,10023,[]
50EA1GBA8NA002365,NEW YORK,11249,[]
50EA1GBA7NA004690,NEW YORK,10025,[]
50EA1GBA6NA004213,NEW YORK,10027,[]
50EA1GBA4NA003819,NEW YORK,10019,[]
50EA1GBA4NA001746,NEW YORK,10011,[]
50EA1GBA3NA001415,NEW YORK,10013,[]
50EA1GBA2NA005150,NEW YORK,10023,[]
50EA1GBAXPA001771,NEW YORK,10025,[]
50EA1DCAXNA002493,NEW YORK,10013,[]
5YNWAHBG9MS091329,NEW YORK,10014,[]
5YNWAHBG9MS040431,NEW YORK,10005,[]
5YNWAHBG9KS112709,NEW YORK,10023,[]
5YNWAHBG9KS102522,NEW YORK,10065,[]
5YNWAHBG9JS100008,NEW YORK,10022,[]
5YNWAHBG8NS083109,NEW YORK,10023,[]
5YNWAHBG6MS111536,NEW YORK,10014,[]
5YNWAHBG6KS090622,NEW YORK,10075,[]
5YNWAHBG5MS120812,NEW YORK,10065,[]
5YNWAHBG5MS120809,NEW YORK,10065,[]
5YNWAHBG5MS032701,NEW YORK,10065,[]
5YNWAHBG5LX092608,NEW YORK,10013,[]
5YNWAHBG5JS100006,NEW YORK,10022,[]
5YNWAHBG4MS100129,NEW YORK,10065,[]
5YNWAHBG4JS080623,NEW YORK,10021,[]
5YNWAHBG3MS120811,NEW YORK,10065,[]
5YNWAHBG3MS020224,NEW YORK,10021,[]
5YNWAHBG3LS020626,NEW YORK,10021,[]
5YNWAHBG3KS102533,NEW YORK,10128,[]
5YNWAHBG1MS120824,NEW YORK,10128,[]
5YNWAHBG1MS120810,NEW YORK,10065,[]
5YNWAHBG0LS032927,NEW YORK,10075,[]
5YNWAHBG0KS040315,NEW YORK,10036,[]
5YNMR1BB8PS273118,NEW YORK,10022,[]
5YNMR1BB6NS101330,NEW YORK,10027,[]
5YNMR1BB5NS231132,NEW YORK,10007,[]
5YNMR1BB4NS212216,NEW YORK,10007,[]
5YNMR1BB3PS273124,NEW YORK,10075,[]
5YNMR1BB3NS110325,NEW YORK,10013,[]
5YNMR1BB1PS273123,NEW YORK,10019,[]
5YNMR1BBXPS273122,NEW YORK,10019,[]
5YNMR1BBXNS251425,NEW YORK,10013,[]
